,0
140,"Mycen: It is already settled. And we lack the time to discuss it further. Get back to the village and pack your things, Celica. Hurry."
141,"Celica: Yes, sir…"
142,"Alm: Hold on a second! Explain this to me, Grandpapa. Why are you making her leave? I want to know!"
143,"Mycen: No, my boy—I fear that’s a page you don’t want to turn. …Not yet, at any rate."
144,"Alm: Oh, great. Now you’re talking in riddles? I won’t let you do this to her! She needs me!"
145,Mycen: You? A foolish boy who won’t listen to reason? Celica has proven she has the strength to make hard choices. Yet what of you?
146,Alm: Please… Don’t take her away…
147,Celica: Alm… Would you mind looking after something for me?
148,Alm: *gasp* But this is… This is your good-luck charm. You never take this off! It’s…special.
149,"Celica: Yes, it is. And now it’s yours. I want you to keep it close always. As close as you would have kept me. My mother gave that to me. Not that I actually remember, but…"
150,"Alm: Celica, I can’t take this from you."
151,"Celica: You’re not taking it, I’m giving it. I pray that it keeps you safe. Take care, Alm."
152,Alm: Wait… Celica!
153,"Tobin: Well, this turned into a fine mess."
154,"Kliff: We don't know why she’s leaving, or even where she’s going. And whatever Sir Mycen knows, he isn’t telling the likes of us."
155,"Gray: Hey, not everything is our business. I just feel bad for her, you know? She and Alm are different from us."
156,Tobin: Different? In what way?
157,Gray: In every way.
158,"Mycen: Are you certain, Celica?"
159,"Celica: Yes. If I try to say good-bye to him, I’ll just end up crying. Grandp— Er, Sir Mycen? Where will I go next?"
160,"Mycen: Hmm… I have a place in mind. Perhaps it's time to call on an old friend. Under his care, I am certain your enemies will never find you. Forgive an old knight for failing you, Princess. Had the Mother willed it… I would have stayed by your side and protected you to my dying days. But I cannot leave Ram Village. Not yet."
161,"Celica: You don’t need to apologize, Sir Mycen. I regret nothing. The days I spent here with you and Alm were wonderful. The experiences I had and the friends I made all mean the world to me. You don’t have to be my shining knight, Sir Mycen— you just have to promise to always be my grandpapa."
162,Mycen: Of course.
163,Alm: CELICA!
164,Celica: *gasp* ...Alm?
165,Alm: Celica!
166,Celica: Alm! You came for me.
167,"Alm: I want to make a new promise. One day, when I’m older and stronger, I’m going to find you. It doesn’t matter where the world hides you or how long it takes. I promise to find you. So please…don’t forget me, okay?"
168,"Celica: I could never forget you, Alm. And I promise too. I’ll be waiting for the day we can meet again. But for now, I have to go. [to Mycen]…Grandpapa?"
169,"Mycen: Yes, child?"
170,Celica: …Do you think I’ll ever see him again?
171,Mycen: I do. So long as destiny wills it.
172,Celica: Destiny… So be it.
173,"Narrator: Once, the gods themselves walked these lands. Our continent of Valentia was home to two of them: sibling gods named Duma and Mila. The elder god, Duma, believed mankind must be ruled by strength, lest we become corrupt, while his sister, Mila, believed we should be free to pursue lives of pleasure and comfort. The two clashed ceaselessly. It was a long, dark age before the bitter conflict was resolved with the binding of a divine accord. Valentia would be divided in twain—with Duma ruling the north and Mila ruling the south—and in order to secure a lasting peace, each pledged never to violate the other’s dominion."
174,"Narrator: For millennia, this accord was honored, and peace did indeed reign. In time, the Kingdom of Zofia, which Mila founded in the south, prospered with the goddess’s love and blessings. Hers were a happy people who knew no toil and lived free of hardship, but Mila's gifts spoiled the Zofians, and it was only a matter of time before they sank into depravity."
175,"Narrator: Meanwhile, in the north, Duma had built his own empire. Tempered by harsh lands and the even harsher teachings of their fierce god, the people of Rigel had grown strong. But in their quest for power, the Rigelians had let their hearts grow cold and numb to all kindness."
176,"Narrator: Both halves of the continent were in a fragile state, and the cracks had begun to show. And now, Valentia lies on the cusp of a terrible war that could forever alter its history..."
177,"*This is from the international version of Fire Emblem Echoes: Shadows of Valentia.
"
178,"Mycen: Well done, Alm. We’ll end today’s training here. Your swordsmanship has come a long way. I’ve always known you had talent."
179,"Alm: You really think so? You’re not just saying that, are you, Grandfather?"
180,Mycen: Either I’m getting old or you’re getting better—and we both know I’m not old.
181,"Alm: Ha! Well, good. Then that means you’re ready to let me travel outside the village."
182,"Mycen: Hmph. Don’t misconstrue my words, boy. The rule still stands."
183,"Alm: But why?! I’m not a child anymore. You just said I can fend for myself! If I meet with any dangers, I’ll have my sword and my wits."
184,"Mycen: Alm, that’s not what this is about."
185,Alm: Then what IS it about?
186,Mycen: Alm…
187,"Alm: Look, I’ve heard from the others. I know the drought’s made Zofia a scary place. People are starving, and many have turned to thievery and plunder. Brigands loot villages for a mere sack of grain, and soon they’ll be at OUR door! And don’t think I haven’t heard what the Rigelian army has been up to. They’ve been crossing the border for years in violation of the Divine Accord. And with that sacred bond broken, now the Terrors have resurfaced as well…"
188,Mycen: …All true.
189,"Alm: Zofia is full of innocent people who are looking for help. Please, Grandfather. I want to make a difference in a world bigger than a handful of houses. I want to see all the amazing places you’ve told me about— that Celica told me about!"
190,Mycen: Suppose you do set forth with your sword and your wits. So what?
191,Alm: ……
192,"Mycen: Will the grand story of your life be how you met the end of a brigand's axe? Before you dream of changing the world, learn your damned place in it, and no more talk of leaving."
193,Alm: …What's his problem?! Why teach me to use a sword if you’re not going to let me fight? Every day in this place is exactly the same as the next. I know I’m meant for more than this! But you have to let me find it!
194,Alm: Huh? What's all the commotion? It’s coming from the gates. Hmm…
195,"Woman: Well, if it isn't Alm! You all finished with today's training? I still remember when you were only THIS tall, and now look at you. Sir Mycen has certainly made a strong young man out of you. I say ""Sir"" Mycen, but the story is your grandfather was once a famous general. General Mycen! Ha! I always wondered why such a fellow would end up here. Then again, the woods around Ram have become dangerous as of late. Perhaps it's for the best that we have him—and YOU—to keep us safe!"
196,"Young Woman: *sigh* What I wouldn't give for some food. It’s been years since we’ve had a proper harvest. Can’t grow much without rain… Why has Mila forsaken us? What’s happened to the Earth Mother? She's killing us by withholding her blessings. The Rigelian Empire will seize our lands and we’ll be too weak to resist… You've heard how well trained their soldiers are, haven’t you? We’ve never toiled or fought for a thing, and we’re about to pay for it…"
197,Young Man: It's good to know our plight has the nobility so grief-stricken. King Lima dances at the end of Chancellor Desaix's puppet strings. The king would rather eat grapes and frolic in a seraglio than actually rule. It's no wonder the kingdom’s being torn apart by rebellion after rebellion. I wish someone would come along and save us from ourselves already. …What's that? The Mother Mila? Pah! Like I'd waste my prayers on a goddess as useless as her.
198,Tobin: Alm! Hey. This fellow's here to see Sir Mycen. He was just about to tell us more.
199,"Gray: Sorry, pal, but I still can’t trust a man in full armor. Keep one hand on your hilt while you talk to this guy, yeah?"
200,Tobin: A knight—can you believe it? What's he doing in OUR village? You'd have to practically ride off the edge of the map to find this place!
201,"Kliff: He's sure come a long way just to find a whole lot of nothing… Whatever he’s here for, I hope he hasn't brought any trouble with him."
202,Faye: Alm! How was sword practice? Everything go okay? Sir Mycen is far too hard on you… I hope you don't have any new bruises!
203,"Lukas: Good day. You must be Sir Mycen's grandson. Alm, was it? My name is Lukas. I fight for the Deliverance."
204,"Alm: The ""Deliverance""? What's that? Aren't you one of the Knights of Zofia? The king's knights?"
205,"Lukas: Oh, I see. I suppose that means word hasn't yet reached your village. In that case, please forgive me for heralding such dark news, but… King Lima IV is dead. He met his end some days ago at the hands of Chancellor Desaix."
206,Alm: What? You're saying it was regicide?!
207,"Lukas: I fear so. It seems Desaix sold Zofia to the Rigelian Empire along with his soul. No doubt they promised him lands. Perhaps even a title. Upon Lima’s death, the chancellor and the Rigelian army seized Zofia Castle and began to visit unspeakable injustices upon the king’s people. Sir Clive—of the Knights of Zofia you mentioned—would have none of it. He formed an army to free us from Rigel and named it the Deliverance. However, we are outmatched and fast losing this war. We need a hero’s aid. And so I have come to the home of one of Zofia's greatest heroes: Sir Mycen."
208,"Lukas: Do you see, Alm? Sir Clive would not have sent me were it not urgent. Will you take me to see your grandfather?"
209,"Alm: Y-yes, of course."
210,"Gray: Good goblets… I knew Zofia was in hot water, but is this guy serious?"
211,Tobin: So there's going to be a war?
212,"Kliff: There already is one, from the sound of things."
213,"Faye: But that’s... that's awful! If Sir Mycen rides off to war, what'll happen to Alm?"
214,Kliff: You got me.
215,Lukas: *sigh*
216,Alm: Lukas! Were you able to speak with my grandfather? What did he say?
217,Lukas: He said no. Sir Mycen made it clear he has no intention of joining the Deliverance.
218,Alm: What? But he's ridiculously strong! He could defeat some stuffy chancellor with his eyes closed! Why would he refuse when so many people are suffering?
219,"Lukas: I cannot speak to Sir Mycen's thinking, but it seems we misplaced our hopes. I'll have to return to our hideout and bring Sir Clive the ill news. Perhaps Mycen has simply grown too old for the battlefield."
220,Alm: *gasp* ......!
221,"Lukas: It was good meeting you, Alm. I must be on my way. Thank you again for your assistance."
222,Alm: He's not old… He’s tougher than men half his age!
223,"Alm: Lukas, wait!"
224,Lukas: Alm? What is it?
225,Alm: I'll go. I'll join the Deliverance.
226,Lukas: You?
227,"Tobin: Alm, what the hell?! You can't do that! …Wait, CAN he do that?"
228,"Gray: I'll admit, you fight like a beast and they’d be lucky to have your sword, but this isn't sparring with your gramps, Alm. You're volunteering to go to war!"
229,"Alm: I know what it is. And if Grandfather won't do it, then I’ll do it for him. Consider my sword as his."
230,"Lukas: Alm, I understand how you feel, but—"
231,"Alm: Sir Mycen has been teaching me to use a blade since I was a boy. I've received tutelage in military tactics, medicine, weather, terrain… I know as much about war as any man who has never seen one can. Let me fight for you with my grandfather's gifts. I’ll prove he's no cowardly old man. He’s a warrior who trains warriors."
232,Lukas: Hmm… That might just work.
233,Alm: Huh? Then you mean…!
234,"Kliff: Oh, come ON! You can’t be serious!"
235,"Lukas: Why not? Alm presents a good case. He has a hero's blood in him. …And clearly a hero's fire. His presence is sure to raise the troops' morale. And for my part, I'm curious to see what a self-proclaimed warrior can do. Especially now that he’ll be doing it for the Deliverance."
236,"Alm: Thank you, Lukas… You won't regret this!"
237,"Gray: I've seen a lot of cake-taking in my day, but this REALLY takes the cake!"
238,"Faye: Alm, you should back out of this. It's far too dangerous! If anything were to happen to you, I'd… I mean… Just don't do it, okay?!"
239,"Alm: I'm sorry, Faye, but I’ve made up my mind. But…maybe all of you could come with me?"
240,"Faye: Er, what?"
241,Kliff: Splendid idea. Maybe we could all get impaled on the same lance.
242,"Alm: I'm just saying we could do it together. …Fighting, I mean. Not the lance. Grandfather trained all of us, right? Not just me. You already know how to use a sword and a bow. So what’s the problem?"
243,"Tobin: Alm, are you insane? We were sparring with wooden fences and tree trunks! They don’t hit back!"
244,"Gray: Oh, sod it all. I’m not as bright as I’d like to think I am, so, uh…count me in!"
245,Tobin: Gray! Not you too?!
246,"Gray: Me too, Tobi-poo. It’s better than waiting for Rigel to reach Ram and kill ""slash"" enslave us. Might as well bring the fight to them."
247,"Tobin: But you’re gonna— I mean, once they— [in frustration] ...Ugggh!"
248,"Lukas: You have my thanks, Gray. And the Deliverance welcomes you. In the end, we need every able fighter we can get. There will be much to learn, but I can teach you a great deal in battle. And you’ll be given a proper wage, of course."
249,"Tobin: Wait. You mean we get paid? As in, actual money?"
250,Lukas: Of course. Our soldiers work hard and sacrifice much. We would be remiss not to offer compensation.
251,"Tobin: I've got little brothers and sisters who could use that gold… Ma and Pa struggle to make ends meet, but if there’s a way to help… Hmm…"
252,"Alm: Tobin, you don't have to go if you don’t want to. Why don't you all take a little time to think about it? Let's split up for now and meet back here later. I need to go thank my grandfather and say good-bye."
253,"Lukas: Take all the time you need, Alm. You should pay your respects to Sir Mycen."
254,"Young Man: I heard what the knight said, but it sounds like a load of horse plop to me. Everyone knows it’s Zofia's fault that Rigel invaded in the first place. King Lima refused to help the Rigelian Empire during their famine, remember? And we all know the emperor didn't take too kindly to THAT little slight. Such a shame. The kingdom and the empire had been getting along so well. The king may be dead, but his choices live on. Ain't that always the way of it?"
255,"Woman: My word. Can you believe it? The king—murdered! What do you suppose happens now? He has no heirs, you know. Not anymore, I mean. They say Chancellor Desaix himself murdered all of ’em in cold blood! Anyway, hope this ""Deliverance"" knows who they’ll be delivering to that throne."
256,"Man: Alm, is it true you're leaving the village? You’ll be sorely missed. Just be careful, hear? The woods outside Ram are dangerous enough… but once you’re through them, you’ll hit Fleecer’s Forest. The place is crawling with brigands. No one gets through that wood alive…"
257,"Alm: Grandfather, I'm home! Do you have a minute? There's something I need to speak with you about… [noticing that nobody is responding] …Grandfather? Hmm, where is he? Grandfather…? Grandfather!"
258,"Tobin: …Ah! There he is. Alm, over here!"
259,Alm: Tobin! Does this mean you’re coming with us?
260,"Tobin: Sure am! I could tell Ma and Pa were worried, but I think they'll understand. Listen, everyone, try not to be amazed when I show Alm up on the battlefield."
261,"Gray: You know they don't pay extra for that, right, moneybags?"
262,"Lukas: There’s nothing wrong with fighting for coin. Many people do. We don't have any rule stating one's reasons must be noble. Now then, Alm. Were you able to say good-bye to your grandfather?"
263,"Alm: I tried, but…I couldn’t find him."
264,"Lukas: Well, that IS vexing. I suppose we could tarry here a bit longer if you—"
265,Alm: It's all right. Let’s go.
266,Lukas: Oh? Are you certain?
267,"Alm: I can write him a letter. Come on, we can’t wait forever."
268,Lukas: So be it. I’ll defer to your judgment.
269,"Kliff: You know, I guess I don't mind going along. The Deliverance is fighting all across Zofia, right? Well, I've always wanted to see the world, and now's my chance. …All I have to do is not get killed. Easy, right?"
270,Kliff: Fine. Have it your way. Not like I was itching to leave anyway.
271,Kliff: Huh? Now you want me to come with you after all? Make up your mind!
272,Faye: I'm coming too! I’m staying with you no matter what! End! Of! Discussion!
273,"Faye: You…don’t want me? Oh. I…I see. Then I guess I'll stay here and just be…sad…forever… But you’d better come back safe, you hear me?!"
274,Faye: Oh! Yes? Does this mean I can come with you? Pleeeeeease?
275,"Greedy Old Man: Ram Village used to be known across the kingdom for its magnificent wine, but alas, it's been ages since anyone made a new batch. Valentia's fanciest nobles would send orders for Ram wine from far and wide. If there are any bottles left, they’re like to be aged to perfection by now. A wine that mature would taste absolutely incredible! I'd give anything for one more glass before Mother Mila calls me home…"
276,"Greedy Old Man: What I wouldn’t give for a bottle— no, even just a GLASS of Ram wine!"
277,"Greedy Old Man: This aroma! Berry… Leather… Straw…This is Ram wine for true! Thank you. You’ve made an old man very happy this day, so you have. …Here. I was saving this to go with the wine, but I want you to have it."
278,"Greedy Old Man: Oh, the callow rudeness of youth! You whippersnappers have no manners!"
279,"Greedy Old Man: As a little thank-you, let me share some news I heard. If you follow the left-hand wall in the Thieves' Shrine, you'll find a tunnel. Hidden back there is a treasure chest— but also check the jars around it! One of them contains a secret bauble I hid there when I was young. If it’s still there and you can find it, it’s all yours."
280,Greedy Old Man: Thank you again for bringing me that Ram wine.
281,"Indignant Woman: I was ACCOSTED on the way back from the capital the other day! I ran from those brigands until my sides were ready to split. So undignified! And while I'm happy to be alive, those thugs stole everything I bought. Oh, I never should have gone at all! You MUST go teach those ruffians some manners. I’ll make it worth your while! They should really feel it, so make sure to give 20 of them a sound thrashing! That will teach them to mess with the likes of me. Hmph! They’re holed up in the awful Thieves' Shrine. As if they'd be anywhere else!"
282,Indignant Woman: Get going already! Those 20 brigands aren't going to thrash themselves!
283,"Indignant Woman: Ooo! You look like someone who has just made 20 brigands' lives miserable. I feel so much better already. Who knew revenge was so great?! Well, I told you I would make it worth your while, so here you go."
284,Indignant Woman: I hope I can call on you again if MORE brigands decide to mug me.
285,"Tobin: Alm, are you sure about this?"
286,Alm: Am I sure about what?
287,"Tobin: Not saying good-bye to your grandfather. My ma and pa have all my brothers and sisters to look after them. I mean, sure, they’ll miss me— or I hope they will, at any rate— but family will help them get by, you know? But all Sir Mycen has for kin is you, and all you have is him."
288,"Alm: I know. But considering he's never let me take one step outside the village, I doubt I could have talked him into letting me join an army. Not that it would have changed things either way—I HAVE to go. Not just to prove him as a teacher, but to prove myself to me."
289,"Gray: Well, you've always wanted to put Ram behind you, right? This is your big chance! Your first adventure writ large! We'll call it Alm's Epoch! Or maybe… The Tale of Gray! …Plus That One Guy."
290,Alm: Heh. I don't think so. Although I admit there might be a little something to what you’re saying. It’s almost as if I feel someone calling out to me.
291,"Gray: …So you really have gone crazy then. Welp, it’s been nice knowin' ya!"
292,"Alm: Heh. Look, I know how it sounds. But it’s the truth."
293,Tobin: Do you think it's Celica?
294,Alm: What? Celica? Where the heck did THAT come from?
295,"Tobin: Oh, please. You two were inseparable while she was here. You barely made any time for us!"
296,Alm: I guess that’s true…
297,"Alm: Maybe it is her. Celica, are you the one who’s been calling me? I know that you’re out there… I just don’t know where. But I can feel it. I hope this journey will bring us together again…"
298,"Lukas: First, we should make for the Southern Outpost. Desaix's men hold it for now, but my fellow in the Deliverance have been fighting to reclaim it. The Deliverance hideout lies beyond the outpost. We'd best prepare ourselves for a long journey."
299,"Brigand: Oy, travelers! 'Fraid I'm gonna have to ask ya to stop right there. These here woods belong to me and my boys, see? So if ya wanna be passin' through, yer gonna have to pay the toll. Ha ha!"
300,Lukas: Well. That didn't take long.
301,Alm: *gasps* Brigands already? But it's only been minutes—we're still within sight of the gates!
302,"Lukas: Worse surprises than this await us, Alm. Is everyone ready?"
303,"Alm: Yes. Come on, let's clear this rabble out!"
304,Alm: Follow me. I'll clear us a path!
305,"Lukas: Alm, if I may? You mustn't rush headlong into battles on your own. Without experience, your friends will never grow into accomplished fighters. Trust them. Give them something to do. ...At least let them deal the final blow."
306,Alm: Right. That's good advice. I'll give it a try!
307,Alm: Yes! We won!
308,"Lukas: That was some fine swordsmanship, Alm. I can see you have more than a bit of your grandfather in you."
309,Alm: You think so?
310,"Lukas: Hm? Hold, everyone."
311,"Alm: What is it, Lukas?"
312,Brigand: Hrrm...
313,Alm: More brigands? It seems the rumors were no exaggeration.
314,"Lukas: Based on their numbers, I surmise they must have a hideout nearby. But we can ill afford to pick fights with every cutpurse and rogue we encounter. Let's sit back and lay low until they depart."
315,Brigand: Didja get a look at the wench we nabbed this morning? Hoo-ee!
316,Brigand #2: She'll certainly add some color to that run-down old shrine! Gar har har!
317,"Brigand: Gar har har! She's prettier'n the boss, that's for sure!"
318,Alm: What? They've taken a prisoner?!
319,"Lukas? Alm? Let's just be calm and... Alm?! Alm, wait, don't—"
320,"Alm: Hold it, you lecherous pigs!"
321,Brigand #2: Huh? Who the hell are you?
322,"Alm: Release the woman you're holding at once, or else!"
323,Brigand: Bwa ha ha! Or else WHAT?
324,Brigand #2: Ya must really want a knife in the belly if yer slingin' taunts at the likes of us.
325,"Lukas: So much for laying low... To arms, everyone!"
326,"Lukas: Look over there. They have an archer. He can strike from a distance, so we must plan our approach carefully. Whoever goes after him needs to finish him quickly, or be ready for a reprisal. If you're not strong enough to take an arrow or two, stay well away."
327,"Lukas: *sigh* Well, I suppose that counts as our good deed for the day."
328,"Alm: Sorry, Lukas. My legs were moving before I had the chance to even think."
329,"Lukas: Valor is nothing to be sorry for. Now come. Let's find this prisoner they spoke of. They mentioned a shrine, yes? It must be nearby."
330,Alm: What's that shrine?
