,0
48,"Tanya: You've got some nerve, Osian! You're just a kid yourself, you know! You want me gone, I'm gone—not all of us are as eager to throw ourselves into danger as you!"
49,"Old Woman: Those Imperial dogs took Dame Mareeta and Lady Nanna—just snatched 'em right up like they was cattle! You're not gonna let 'em get away with that, are you? If you're fixin' to fight the Empire, take this with you. This here ring's enchanted with some spell or another. But don't just wear it on your finger like some common bauble! You gotta actually [Use] it for it to do any good!"
50,"Old Woman: Y'all made it back! What a relief... But look, there's no Fiana Freeblades without Fiana, right? So don't just stop with them pirates—drive the Empire from our village, too! ... Not to imply that I ain't grateful, a' course. Take this with you. Use it if you get scraped up. We don't have much in the way of medicine, but it's the least we can do after everythin' the Commander's done fer us."
51,"Old Man: Weapons can be mighty expensive, can't they? Most folk here gotta make do by nicking supplies from Imperial troops. It's awful risky, but if you can capture an enemy alive, you get to help yourself to their stuff. Matter of fact, I got the drop on an Imperial soldier myself. Heard 'im snoring from three houses way, so I took me a souvenir! ... Not that it'll do me much good, though. Probably better off in your hands, I reckon. And hey, if you don't need it, you can just hawk it for somethin' you do need."
52,"Patricia: Big brother! I've got something real special for you! You can use this to keep yourself safe, right?"
53,Halvan: An... axe? Where in the world did you get such a fine weapon?
54,"Patricia: Darnedest thing... I was walkin' past the lake up on the mountain, when this strange ol' crone just floated outta the water! She gave it to me, then vanished, quick as you can blink! I been keepin' it for you, and takin' real good care of it. Now go put it to use, an' make me proud!"
55,"Patricia: Hey, hey, have you seen my big brother, Halvan? He's got me awful scared... I hope he's all right..."
56,"Father: You pullin' your weight in the Freeblades, boy? Last thing Commander Eyvel needs is to babysit you."
57,"Osian: We're risking life and limb to protect the village, and you're giving me a lecture? You've got a strange sense of gratitude, old man."
58,"Father: Not even the Empire knockin' down our front door can stop that fool mouth of yours, I see. Well, no point in draggin' this out. Here. This is what you came for, right?"
59,"Osian: For once, you read my mind. When a fight breaks out, I just feel off without this axe at my side."
60,Father: Which don't explain why you forget it at home half the damn time!
61,"Osian: Hey, I came here for the axe, not to get chewed out!"
62,"Father: If that's all you wanted, then get going! Go on, now! Don't keep the Commander waitin' on you!"
63,Osian: You don't need to tell me twice!
64,"Father: Where has that fool boy of mine gone off to in this fracas? I swear, my Osian's gonna get himself killed one of these days..."
65,"Weissman: Do you fools realize what you're doing?! If I die, so do the women we took!"""
66,"Weissman: D-Damn... You'll... love to regret this, all of you..."
67,"Weissman: Damn... Bested by a bunch of backwoods yokels. Well, I won't forget this!"
68,"Leif: Nanna! Mareeta! Where are you?! Please, answer me!"
69,"Eyvel: Little Nan, Mareeta... Raydrik must've taken 'em."
70,"Leif: What?! That means... they were taken to Munster, right?"
71,"Eyvel: Yeah—as bargaining chips, in case Weismann couldn't finish the job. It's the sort of thing Raydrik would pull, allright."
72,"Leif: Gods' breath... Commander, we have to give chase! The two of them are counting on us!"
73,"Eyvel: Now look here, Little Leif—"
74,"Leif: Commander, you yourself said I'm not a child anymore. Nanna and Mareeta were taken captive because of me—and I refuse to let anyone suffer in my place. I will never again let someone sacrifice their life in exchange for mine."
75,"Eyvel: ...I understand. We leave at dawn, then. I won't lie, Little Lord: this is gonna get rough. Get some rest while you can."
76,"Leif: Nanna! Mareeta! Where are you?! Please, answer me!"
77,"Man: L-Lord Leif! Gods' breath, are you a sight fer sore eyes! I... wish I had better news fer you. They came fer Lady Nanna, they did, and we couldn't do nuthin' to stop 'em!"
78,Leif: Nanna? What happened to Nanna?
79,"Man: The Empire took 'er, sure as you're standin' here. Mareeta tried to break her loose, but only got captured 'erself. They both wore chains, last I saw."
80,Leif: Where were they taken?
81,"Man: Don't rightfully know, Lord Leif. One of them soldiers said somethin' about headin' back to Munster, but nuthin' more specific'n that."
82,"Leif: Munster... Then that's where I'm headed, too. I'll bring everyone home: Nanna, Mareeta, and the Commander!"
83,"Giving chase to Raydrik, Leif set out for Munster to rescue his companions. But while making his way along the shore, he passed near a small settlement: a coastal village by the name of Iz...
"
84,"August: Bucks, is this kind of body count really necessary? We're here to make coin, not gut everything that moves."
85,"Bucks: Look 'ere, smart-aleck. We got us a nice division of labor goin'. I don't tell you how to plan your strategies and whatnot, and you don't tell me 'ow to go about plunderin'. Oh, and if it's them Freeblade folk yer worried about, we already saw to them. The boss tipped off the Empire that the Leonster boy was hidin' with 'em."
86,"August: Leonster boy...? Wait, you mean Leif, the prince?! Are you certain of this?"
87,"Bucks: Sure am. The boss grabbed one of the village folk an' used his talents with a knife to loosen 'is tongue. Stubborn fella, though—mighta survived if he'd talked sooner."
88,"August: He resorted to torture, did he...?"
89,"Bucks: Hah, yer one to talk! Boss says yer the one who taught'im everythin' he knows about interrogatin'! There's a reason you ain't with the Church no more, mate."
90,"August: Dammit, Lifis... You've become more trouble than you're worth. It's time we parted ways. I just need to make contact with the Leonster heir, and then Lifis is disposable. Now, how should I go about this...? Well, before anything else, I must alert my benefactor..."
91,"Leif: Commander, over here! That village is being raided!"
92,"Eyvel: Hmm... That's Lifis' crew, by the look of it. They've been quiet as a mouse for a while, but I guess they move fast."
93,Leif: And we have to move faster! We cannot stand by and allow this to happen!
94,"Leif: Finn, look here! That village is being raided!"
95,"Finn: What's this? These pirates answer to a man named Lifis, as I recall—but they've been quiet for so long, I thought they might've disbanded."
96,"Leif: Seems they have a macabre idea of a reunion, then. Ready yourself, Finn. We cannot stand by and allow this to happen!"
97,"Leif: Is that... No! Another pirate raid?! Is no place safe anymore? Wait, those are the colors that Lifis' gang once wore... Well, let's give our old friend a proper greeting. Everyone, to arms! We'll not stand by and allow this to happen!"
98,"Ronan’s Mother: Ronan, stop! Ronan!"
99,"Ronan: Ma, I can't stay outta this any longer. I'll go and fight alongside— Oh, you must be with the Freeblades! I want to join y'all! I'm good enough with a bow and I can get around pretty fast. I won't hold you back none."
100,Ronan’s Mother: B-But you've never been in a real fight like this before...! You that eager to leave yer mother alone in this world?!
101,"Ronan: That don't matter none! Every battle is somebody's first, right? Guess this'll be mine. I mean, maybe you can stand holing up in here an' waiting to die, but I sure can't!"
102,"Young Man: You lot just had to play hero, didn't you? Now this whole village will be razed by the pirates in revenge! They'll make one big, bloody example outta us! What are we supposed to do?!"
103,"Young Woman: How can you say something so cruel, Brother? These people are puttin' their lives on the line fer us, and you've got the nerve to complain?!"
104,"Young Man: You're too naive! The pirates would've killed a few of us, sure, but they had no reason to hunt down everybody! Except these idiots couldn't leave well enough alone!"
105,"Young Woman: ...I'm sorry 'bout my brother. He wasn't always like this. By way of apology, take this magic trinket. Not sure what it does, but maybe it'll be of use to you. It's about time somebody showed those pirates what it's like to fight for THEIR lives for a change!"
106,"Man: These pirates grow bolder by the day! Just recently, I heard that a cleric fleeing Tahra was taken prisoner by 'em! Mayhap you can help the poor dear, eh? Here, take this for your trouble. If you manage to find her, do send word that she's all right."
107,"Bucks: You have any idea who yer dealin' with? I'm THE Bucks, a beast born from a life at sea!"
108,Bucks: Ugh... You'll regret this someday... I... deserved to die at sea...
109,"Bucks: That's it? No collectin' the bounty on my head or nothin'? Well, I'll be! I'm leavin' my piratin' days behind me. Can't leave the sea behind me, though—reckon I'll become a fisherman. Clear skies to you, Freeblades."
110,"August: Lord Leif, I presume?"
111,Leif: ...And you are?
112,"August: August, at your service. I am a priest of Bragi on pilgrimage."
113,"Leif: Is there something you need from me? With respect, I don't have time to spare on talk."
114,August: Neither do I. I take it you're headed to the Corsair Isles to nip this pirate threat in the bud?
115,"Leif: Indeed. If we leave them be, it's only a matter of time until the scum attack Iz again. Besides, I hear they're also keeping a cleric captive there."
116,"August: I see. In that case, allow me to be your navigator. I can guide you to the isles."
117,Leif: What? Why would a priest know the way to the Corsair Isles?
118,"August: This old man has many surprises left in him yet, I'll tell you that much. Still, the decision is yours."
119,"August: Lord Leif, I presume?"
120,Leif: ...And you are?
121,"August: August, at your service. I am a priest of Bragi on pilgrimage."
122,"Leif: Is there something you need from me? With respect, I don't have time to spare on talk."
123,"August: Neither do I. I'm headed to Munster, but with the pirates running amok, it's far too dangerous for a man of the cloth to travel alone. May I accompany you?"
124,"Leif: Certainly, it's no trouble. We'll be passing through Kerberos' Gate shortly."
125,"August: I'm in your debt. Along the way, I'm certain I'll be able to offer your group much wisdom. I'll make myself worth the trouble, I assure you."
126,"Shiva: I shouldn't have to say this, Lifis, but don't you dare lay a hand on the cleric."
127,"Lifis: Oh, uh... R-Right. Got it."
128,"Lifis: You could stand to give me the time of day, Safy. We both know I could get anything you want. Just go along with me, yeah?"
129,"Safy: I have given my word to see Lady Linoan's hopes realized. Unless you wish to join us in fighting for Tahra, I will not falter."
130,Lifis: T-Take up arms against the Empire?! May as well stand on the shore an' try to push the tide back!
131,"Safy: Perhaps it sounds impossible, but the alternative is to do nothing as innocent children are ritually slaughtered. No matter the cost, no one with a drop of humanity could stand by and allow this to continue. We're not naive. Everyone knows the risks—we know we'll likely die. But this isn't just about us! This is bigger than one city or one society—this is about resisting the grip of damnation itself. Loptous beckons, Lifis. The world hurtles ever closer toward his jaws. Tahra is the only place in Jugdral still in dispute—where will you be when history is written?"
132,"Lifis: Well... I... Look, you're out to fulfill your Lady's hopes, right? If I say yes, will you fulfill one of my own hopes?"
133,"Safy: If it is within my power, I will."
134,"Lifis: It's a deal. I'll talk to my boys, make sure everybody is on board. But don't forget our little arrangement."
135,Safy: Very well.
136,Leif: Of all the rotten luck...! We just had to land right as it was getting dark.
137,"August: The timing isn't ideal, granted, but with a torch in hand, your men will be able to see a ways ahead."
138,Leif: I... don't believe we have any flint or tinder handy. What are our chances without torches?
139,"August: Your men won't be totally blind, but they'll barely be able to see in front of them. Still, I imagine you can find a spare torch or two lying around somewhere."
140,Leif: Then let's get moving. There's no time to waste!
141,"Pirate: Boss, you really mean to make for Tahra? I'm goin' pale jus' thinkin' about fightin' the Empire... I mean, we might as well jus' jab a knife in our necks now an' save everybody some time!"
142,"Lifis: I know, I know, I'm just leading her on! Gotta get my foot in the door with that lass. An' just who does Shiva think he is, talking to me like that? Did that cutthroat sellsword grow a conscience when nobody was looking?"
143,"Pirate: Hey Boss, we got a couple do-gooders scurryin' in from the west!"
144,"Lifis: What? Here? You gotta be joking! ...All right boys, let's go say hello! The sharks are gonna be well-fed tonight!"
145,"Leif: The pirates seem to have greater numbers... Can we make it through this, Commander?"
146,"Eyvel: Numbers aren't everything. We keep our heads about us, we'll make it through just fine."
147,"Leif: O-Of course, Commander. Still, would you happen to know anything useful about this Lifis thug?"
148,"Eyvel: Hah! ""Thug"" is too generous for Lifis. He's small-time—ain't even worth killing. When we get our hands on him, take him alive, and don't let him go after the fighting's done. We'll bring him back to Iz and see that he gets justice for his crimes."
149,"Shiva: Not too bright, are you...?"
150,"Shiva: How... careless. All this way, just to die... here..."
151,"Shiva: What a naive bunch... Still, I owe them a debt now."
152,"Lifis: H-Hey, wait a minute! I ain't that bad, really! Maybe I been wrong here and there, but not enough to deserve this!"
153,"Lifis: Ugh...! S-Safy, I... need..."
154,"Lifis: Much obliged, moron. Ah, looks like I gotta build things up from scratch now..."
155,"Leif: The pirates seem to have escaped, but never mind that—is the cleric safe?"
156,"August: Ahem. I've found her, sire."
157,"Safy: Thank you, kind folk. I owe you my— Hm? Is that...?"
158,"Leif: I beg your pardon, milady. Battle is dirty business, and if I have some grime or blood on my face—"
159,"Safy: Have you forgotten me already, Lord Leif? It's me, Safy—we met in Tahra."
160,"Leif: Safy, you say? I knew a young woman at the monastery in Tahra by that name."
161,"Safy: I only had the honor of seeing you two or three times, milord. I suppose I wasn't as memorable as I thought! Still, you left an impression on me all the same. When you departed the city, it was I who wiped Lady Linoan's face of tears."
162,"Leif: Ah, now I can place you. Your father was a priest, and you were rather close with Linoan, were you not?"
163,"Safy: As close as a woman of common birth can be, I suppose. The Duke of Tahra was Lady Linoan's father, and I am more her servant than peer."
164,"Leif: That aside, how did you come to be here? Has something happened to Linoan?"
165,"Safy: You mean to say you don't know what's happened to Tahra since you left? Ah... Let me start from the beginning. After the Duke passed away, the Empire installed their own governor. The man proved to be a walking pox, inflicting tragedy after tragedy upon us. Just this year, they even began child hunts in Tahra."
166,Leif: Child hunts...?
167,"Safy: That proved to be the breaking point. The people of Tahra revolted, installing Lady Linoan as rightful Duchess. They hired any sellsword who could stand upright, and then sent offerings of gold and gemstones to the Empire's leading noblemen. It was... an admirable effort, but King Bloom of Thracia did not forgive such a slight, and summoned the Imperial Army to besiege Tahra. The sellswords proved craven and fled, and now only a handful of militiamen stand between the Empire and our city. Lady Linoan bade me leave and seek out any who would fight in Tahra's defense."
168,"Leif: Are things truly that dire...? The Duke sheltered me for half a decade before the Empire learned of it and had him executed. Not a day goes by that I don't think of his generosity... You're seeking folk to aid Tahra? Look no more. I pledge to deliver Tahra from this evil. Let's be off, Safy."
169,"Safy: You will be most welcome in Tahra, Lord Leif. Thank you."
170,"Lifis: Well, don't keep me in suspense. What are you gonna do with me?"
171,Leif: That's up to the villagers of Iz. We're taking you back there to answer for your crimes.
172,"Lifis: We both know what'll happen! You handin' me over to them is as good as killin' me yourself! Safy, c'mon, we had a deal—I said I'd go to Tahra with you!"
173,"Safy: ...Lord Leif, Lifis is not an evil man. He's committed many foul acts as a pirate, yes, but he seemed genuinely repentant when we spoke earlier. Give him a chance to redeem himself in the eyes of the gods."
174,"Leif: ...All right. If Safy believes in you, I can give you a chance for the time being."
175,"Lifis: Hah, I've cheated death once again! Just gotta wait for the right opening, then I'll book it. But come to think of it... If that boy's really the missing Leonster heir, the Empire'd pay mighty well to hear of it... It's worth mulling over, at least. Either way, it'll have to wait until after Safy has given in to my many charms!"
176,"Ridding Iz of the pirates who had infested it, Leif hurriedly resumed his course to Munster. It was not long until he arrived at Kerberos' Gate, a small fortress that guarded the entrance to the province of Munster...
"
177,"Raydrik: Are the cattle being collected on schedule, Lobos?"
178,"Lobos: Ah, Baron Raydrik. We've rounded up all the brats in the area, rest assured. For the time being, I've locked them inside the fort's prison. What do you want done with them, milord?"
179,Raydrik: Hm. Best keep them there until the Loptr Church arrives to claim them. The Magi may well try to free the little worms—see that your men are prepared for an incursion.
180,Lobos: Magi? As in those rebels from Munster? They're still alive?
181,"Raydrik: To my great chagrin, yes. I thought they'd been wiped out, but they've resurfaced recently. The little swarm of flies seem to have a new man in charge..."
182,"Lobos: Never a moment's peace these days... And what of you, sire? Will you be returning to Munster?"
183,"Raydrik: Not immediately. My journey has been most tiring, and I would rest here while I can. What better place for a man to catch his breath than the impregnable Kerberos' Gate, eh, Lobos?"
184,"Lobos: Hah! Indeed, sire."
185,"August: That fortress, Kerberos' Gate, guards the road into Munster. As strongholds go, it's rather small, but don't let its size fool you: the people of this area say it's more terrible than Hell itself."
186,Leif: Why?
187,"August: The soldiers here no longer watch over the road—they search for children. Lord Leif, the fortress now serves as a base for the province's child hunts."
188,"Leif: Child hunts? What are you talking about, August?"
189,"August: ...All across the Empire, children aged seven to thirteen are seized by Imperial soldiers. They're sent to Belhalla, the capital, and after the atrocities wrought upon them there... the ones who survive are never the same. They are children no more—they begin life anew as servants to the dark god, Loptous."
190,Leif: That's inconceivable. What manner of tall tale...
191,"August: I realize it sounds too horrible to be true, but this is no fable—this is the state of Jugdral. Even now, children languish in captivity within that very fortress you see."
192,"Leif: ...What soldier could willingly take part in such a thing? No one with a spark of humanity left, to be sure. I'm sorry, August, but we must part ways here. I cannot allow this evil to go unchallenged—I must free those children from this barbarism."
193,"August: Indeed... Allow me to give you one last piece of advice, sire. Kerberos' Gate is too small to fit horses, so have any of your soldiers that fight on horseback [Dismount] before entering. Further, after everything they've seen, I'd wager the children are too traumatized to even move. Have your men carry them back to the villages, and their families will owe you a debt they can never repay. Fortune be with you, Prince of Leonster."
194,"Leif: Hold! This whole time, you've known I was the heir to House Leonster?"
195,"August: But of course. What's more, I want to see you returned to power. Let's arrange to meet in Munster after your business is concluded."
196,"Woman: Please, I beseech ye! Save me boy, Romeo, from that gods-forsaken fort!"
197,"Man: Master Coirpre, taken by those savages... Argh, a pox on them all! What am I to do...?"
198,"Old Woman: Me... me daugher... Please, good folk! Yer armed and fit fer battle! Bring me girl, Lucia, back! I beg of ye!"
199,"Young Woman: Me kid brother, Yubel, was taken to Kerberos' Gate... Please, stranger! He's just a wee lad, and you've the arms an' army to give them Imperial dastards what-for!"
200,"Woman: Hm? Oh, it can't be! Romeo, safe and sound... From the depths of me heart, I thank ye. Fer bringing me boy back single-handed, I'd like ye to have this. This here ring's been handed down in me family fer as long as I can remember. It's enchanted, it is. Take it, I insist."
201,"Man: Master Coirpre! Thank the gods you're all right! I was sick with worry... The young master is a nobleman's ward, and was coming to our village as a messenger, but got mistaken for one of our own children! You have my deepest thanks, but I've little else to give... Still, I imagine rescuing a child of Thracian nobility ought to pay off sooner or later."
202,"Old Woman: Lucia! Oh, me own girl, hale and hardy! Thought me heart would give out from worry, it would! I can't begin to say how grateful I am to ye, stranger. Don't have much in the way of thanks, but... Mayhap this old parchment could be of some good to you? We been puzzlin' over it fer years, but what it does is beyond our ken. All we know is that merely holdin' it fills ye with tremendous vim and vigor, amongst other things. Hope it helps ye, I surely do."
203,"Young Woman: Holy Heim! Yubel, yer safe! You... gave me a real scare there... I'm so glad to see you again. Whatever yer reasons, stranger, thank you fer helpin'. Truly. Now listen, me older brother is an Imperial soldier, but if'n you ever meet him, tell him what the Empire done to our youngest kin. His name's Dalsin. Ain't a doubt in me mind he'd help you, so don't go forgettin' it!"
204,Lobos: Wh-who do you think you are?! You honestly believe you'll get away with this?!
205,Lobos: Ugh... You fools... This doesn't end with me...
206,Lobos: Hmph. You'll come to regret this. Baron Raydrik will hear every detail!
207,"Leif: ...It was a hard-fought victory, but we've taken control of Kerberos' Gate."
208,"Raydrik: Nicely done. I'm impressed, truly. Such a shame to spoil your moment, but I must ask you to drop your weapons. Otherwise, I'll have to do something very ugly to this very pretty young woman."
209,"Leif: Nanna?! ...Raydrik, you soulless parasite..."
210,"Nanna: Run, Lord Leif! Don't worry about me!"
211,"Leif: Damn...! Fine... Fine, I said! I'm putting my weapons down, so keep your hands off Nanna!"
212,"Raydrik: Hah! See, the young pup knows how to heel! Men, move in and chain the good Prince Leif! Then fan out and seize the rest of his forces!"
213,"Eyvel: Damn...! Little Leif got himself captured? Well, two can play at that game. I'm goin' in and waving the white flag—no doubt they'll arrest me too. I'll do what I can to protect the Little Lord from the inside. The rest of you, hightail it outta here and make ready to rescue him!"
214,"Finn: I suppose this was inevitable... We... have no choice but to retreat... Hold out for as long as you can, Lord Leif! On my honor, I will come for you!"
215,"Orsin: Dammit, Leif... Nothing to be done about it now, I guess. We're comin' after you, so don't you dare go dying first, you hear?!"
216,Halvan: Well... We lasted until now. No one can say we didn't give it our all...
217,"Safy: Gods above, watch over the prince..."
218,"Dagdar: Damn it all, the prince let 'imself be captured? Can't much stand it meself, but fer now, I've no choice but to head back to Mount Violdrake. This ain't the end, though: I'll round up me whole crew and we'll storm Munster!"
219,"The reason given was: Official translations, formatting, and html markups needed..
"
220,Advertisement
221,"Now in Raydrik's clutches, Leif was detained and taken to Manster by Imperial soldiers. His imprisonment bore a certain irony: Manster was once the sovereign land of House Leonster. It was now governed by House Friege, who had personally been installed as rulers by the Emperor of Grannvale after his conquest of North Thracia. Raydrik himself had once been a general of the Kingdom of Conote, but colluded with the Empire during the war. For that service, he was made Baron of Manster. While still subordinate to Lord Bloom, head of House Friege, Raydrik was entrusted with the day-to-day management of Manster. Leif would now see firsthand what life was like in his family's former home...
"
222,"
"
223,"Raydrik: Hahaha! Without a doubt, this feat will secure my position in Manster and beyond. Dalsin! See that the brat doesn't so much as blink before the knights of Conote come to claim him!"
224,"Dalsin: ...Aye, sire."
225,"Raydrik: It's high time to celebrate with a visit to the arena. You, woman! You'll be accompanying me."
226,Eyvel: Why me...?
227,Raydrik: I assumed you would want to see the other girls. But if you wish to spit on my generosity...
228,Eyvel: Other girls? You mean... Mareeta and Nanna?
229,"Raydrik: I believe those are their names, yes. Never fear—I haven't laid a finger on them. I've been keeping them quite comfortable."
230,Eyvel: ...Are you really gonna let me see them?
231,Raydrik: You have my word.
232,Eyvel: ...Fine. Lead the way.
233,"Raydrik: Ah, how old-fashioned, leading the way for such a fine lady. Heh, heh, heh..."
234,Eyvel: …...
235,"Ced: This is it. Asbel and I will locate the children, but I want the rest of you to go down to the prison and free everyone locked up there. Brighton, you're in charge."
236,"Brighton: Yessir! Once we've released these poor souls, we'll rendezvous with you."
237,"Ced: Gods willing, we'll all meet again. Fortune be with you!"
238,"Machyua: We're counting on you, Lara. Think you can handle this?"
239,"Lara: Uh-huh. No lock is gonna stand in my way! Just watch my back, OK?"
240,"Brighton: Even if someone were to get past us, you could grab their weapons, no problem."
241,"Lara: Not if they're too heavy, I can't!"
242,"Machyua: Then be glad me an' Brighton are here, eh? C'mon, let's go!"
243,"Lifis: Dammit... Ah, Lady Luck is so fickle..."
244,"Bandit 1: Hey, hold on... Yer that Lifis fella, ain'tcha? Weren't ya boss of a whole crew of pirates or somethin'? On the Corsair Isles, right?"
245,"Lifis: Hm? Oh, uh... yeah, but..."
246,"Bandit 1: Thought so! Hah, ya look just like the guy in all them wanted posters."
247,"Lifis: Heh, isn't that somethin'? Guess I'm famous. Hmm... Maybe I can make use of these idiots..."
248,"Bandit 1: What, did I say somethin' wrong? Ya got this look on yer face..."
249,"Lifis: Truth be told, I'm fixin' to bust my way outta here."
250,Bandit 1: What?! You could pull somethin' like that off?
251,"Lifis: Think about it, genius. Once my crew knows I'm locked up, whaddaya think they'll do? Not waltz up and ask nice for the Empire to let me go, that's for sure. In fact, I'll bet my boys are scopin' this place out right now. So since I'll be sayin' goodbye to the rest of you before long, let's make nice for now, eh?"
252,"Bandit 1: ...Really? Th-Then you gotta take me with you, Boss!"
253,"Lifis: Hmm... Well, if you can pull your own weight, I'll think about it."
254,"Bandit 1: You mean it, Boss?! Leave it to me! Ain't no soldier gonna stand in our way, that's fer sure!"
255,"Bandit 2: Lithis? Er, sir? If'n all that's true, let me come along, too!"
256,Bandit 3: Me three!
257,"Lifis: Heheh... Played like a fiddle, all three of 'em! After we're busted out, I'll have a whole new opportunity on my hands."
258,"Fergus: Huh, folk're gettin' real lively all of a sudden. So, what're you in for, kid?"
259,Leif: ...And you are?
260,"Fergus: Fergus the sellsword, at yer service. An' I'm this close to bein' done with Jugdral, lemme tell ya. Saw a bunch of soldiers makin' trouble fer a young lass, so I stepped in. Got arrested fer the effort. Terrible story, really."
261,"Karin: Oh, please! You didn't just try to stop 'em, you beat one of 'em half to death! That's the terrible story, here."
262,Fergus: Wait just a darn minute—you were the one who started it!
263,"Karin: Yeah, an' they arrested me 'cause they thought I helped you nearly kill that guy! This is on you, not me! So what're you gonna do about it?!"
264,"Fergus: I'm gonna take a nap, that's what. Hey, you gotta learn to take the good with the bad, you know? Just wake me when it's mealtime."
