,0
72,"Byleth
Choice 1: Thank you.
Sothis: There now. Is gratitude so much to ask? I did deem you worth saving, after all.
Choice 2: You stopped time?
Sothis: Hm. I do not hear your gratitude. Perhaps I should force you to leave? (Byleth bows) There now. Is gratitude so much to ask? I did deem you worth saving, after all."
73,"Choice 1: Thank you.
Sothis: There now. Is gratitude so much to ask? I did deem you worth saving, after all."
74,"Sothis: There now. Is gratitude so much to ask? I did deem you worth saving, after all."
75,"Choice 2: You stopped time?
Sothis: Hm. I do not hear your gratitude. Perhaps I should force you to leave? (Byleth bows) There now. Is gratitude so much to ask? I did deem you worth saving, after all."
76,"Sothis: Hm. I do not hear your gratitude. Perhaps I should force you to leave? (Byleth bows) There now. Is gratitude so much to ask? I did deem you worth saving, after all."
77,"Sothis: Though it is only momentary, time has stopped. However did I manage that..."
78,"Byleth:
Choice 1: What will happen when time resumes?
Choice 2: What now?"
79,Choice 1: What will happen when time resumes?
80,Choice 2: What now?
81,"Sothis: When time begins again, the axe will tear into your flesh, and you will surely meet your end. How rude of you to drag me into this! Now what to do…"
82,"Byleth
Choice 1: Turn back the hands of time. (Relationship with Sothis up)
Sothis: Of course! I must turn back the hands of time!
Choice 2: Keep time frozen until I'm safe.
Sothis: That is ridiculous! Oh, but perhaps... Of course! I must turn back the hands of time!
Choice 3: I'll just stay here and wait to die. (Relationship with Sothis down)
Sothis: As though I could stand idly by and watch that come to pass! Oh, but perhaps... Of course! I must turn back the hands of time!"
83,"Choice 1: Turn back the hands of time. (Relationship with Sothis up)
Sothis: Of course! I must turn back the hands of time!"
84,Sothis: Of course! I must turn back the hands of time!
85,"Choice 2: Keep time frozen until I'm safe.
Sothis: That is ridiculous! Oh, but perhaps... Of course! I must turn back the hands of time!"
86,"Sothis: That is ridiculous! Oh, but perhaps... Of course! I must turn back the hands of time!"
87,"Choice 3: I'll just stay here and wait to die. (Relationship with Sothis down)
Sothis: As though I could stand idly by and watch that come to pass! Oh, but perhaps... Of course! I must turn back the hands of time!"
88,"Sothis: As though I could stand idly by and watch that come to pass! Oh, but perhaps... Of course! I must turn back the hands of time!"
89,"Sothis: Yes... I do believe it can be done. You really are quite troublesome. I cannot wind back time too far, but all is well. You are aware of what’s to come, which means you can protect yourself this time. Now, go… Yes, you who bears the flames within. Drift through the flow of time to find the answers that you seek…"
90,Edelgard: Huh?
91,Kostas: You'll die!
92,Claude: Hey–over here!
93,Jeralt: Hey... Did you just...
94,"Alois: The Knights of Seiros are here! We'll cut you down for terrorizing our students. Hey, the thieves are running away! Go after them! The students seem to be unharmed. And...who's this?"
95,Jeralt: Ugh... Why him?
96,"Alois: Captain Jeralt?! It is you! Goodness, it’s been ages. Don’t you recognize me? It’s Alois! Your old right-hand man! Well, that’s how I always thought of myself anyway. It must have been 20 years ago that you went missing without a trace. I always knew you were still alive!"
97,"Jeralt: You haven’t changed a bit, Alois. Just as loud as ever. And drop that “captain” nonsense. I’m not your captain anymore. These days I’m just a wandering mercenary. One who has work to do. Good-bye, old friend."
98,"Alois: Right... Good-bye, Captain. Wait! That isn't how this ends. I insist that you return to the monastery with me!"
99,Jeralt: Garreg Mach Monastery... I suppose this was inevitable.
100,"Alois: And how about you, kid? Are you the captain's child?"
101,"Byleth
Choice 1: He is a stranger to me. (Relationship with Jeralt down)
Alois: Great sense of humor, this one. Clearly cut from the same cloth as the captain.
Choice 2: I'm a bandit. (Relationship with Alois up)
Alois: Great sense of humor, this one. Clearly cut from the same cloth as the captain.
Choice 3: That is correct.
Alois: Is that so? Well, physical differences aside, your mannerisms do remind me of the captain."
102,"Choice 1: He is a stranger to me. (Relationship with Jeralt down)
Alois: Great sense of humor, this one. Clearly cut from the same cloth as the captain."
103,"Alois: Great sense of humor, this one. Clearly cut from the same cloth as the captain."
104,"Choice 2: I'm a bandit. (Relationship with Alois up)
Alois: Great sense of humor, this one. Clearly cut from the same cloth as the captain."
105,"Alois: Great sense of humor, this one. Clearly cut from the same cloth as the captain."
106,"Choice 3: That is correct.
Alois: Is that so? Well, physical differences aside, your mannerisms do remind me of the captain."
107,"Alois: Is that so? Well, physical differences aside, your mannerisms do remind me of the captain."
108,"Alois: I'd love for you to see the monastery too. You will join me, won't you?"
109,"Alois: What's troubling you, Captain? You aren't about to run off again, are you?"
110,Jeralt: Even I wouldn't dare run from the Knights of Seiros.
111,Sothis: The Knights of Seiros... They do seem rather skilled.
112,Sothis: Ah. It seems your presence is required. Get going!
113,"Edelgard: I appreciate your help back there. Your skill is beyond question. You’re clearly an experienced mercenary. And your father...that would be Jeralt, the Blade Breaker? Former captain of the Knights of Seiros. Oft praised as the strongest knight to ever live. Have I missed anything?"
114,"Byleth
Choice 1: The Knights of Seiros?
Edelgard: You haven’t heard of the Knights of Seiros? The most famous order of knights in all of Fódlan?
Choice 2: I didn't know he was a captain. (Relationship with Edelgard up)
Edelgard: How curious. I’d wager the explanation for that is fascinating indeed."
115,"Choice 1: The Knights of Seiros?
Edelgard: You haven’t heard of the Knights of Seiros? The most famous order of knights in all of Fódlan?"
116,Edelgard: You haven’t heard of the Knights of Seiros? The most famous order of knights in all of Fódlan?
117,"Choice 2: I didn't know he was a captain. (Relationship with Edelgard up)
Edelgard: How curious. I’d wager the explanation for that is fascinating indeed."
118,Edelgard: How curious. I’d wager the explanation for that is fascinating indeed.
119,"Claude: Hey! You are coming with us to the monastery, right? Of course you are. I’d love to bend your ear as we travel. Oh, I should mention that the three of us are students of the Officers Academy at Garreg Mach Monastery. We were doing some training exercises when those bandits attacked. I definitely got the worst of it."
120,Edelgard: That would be because you ran off.
121,"Claude: Too true! I was the first to make a strategic retreat. Everything would have worked out if these two hadn’t followed me and ruined everything. Because of them, every single one of those bandits chased after us. Utterly ridiculous."
122,"Dimitri: Ah, so that’s what you were thinking, Claude. And here I thought you were acting as a decoy for the sake of us all."
123,Edelgard: His intentions were as clear as day. You will prove a lacking ruler if you cannot see the truth behind a person's words.
124,Dimitri: Hm. You will prove a lacking ruler if you look for deceit behind every word and fail to trust those whom you rely on.
125,"Claude: Oh, joy. A royal debate between Their Highnesses. I wonder how being completely predictable affects one’s ability to wield power. Personally, as the embodiment of distrust, I’d say your little exchange smacks of naiveté."
126,"Edelgard: Me? Naïve? Tell me, are you actually incapable of keeping quiet, or is your lack of self-awareness a condition of some sort?"
127,"Dimitri: In any case, forgive our digression. I must speak with you, if you can spare a moment. The way you held your ground against the bandits’ leader was captivating! You never lost control of the situation. It showed me I still have much to learn."
128,Edelgard: Your skill is precisely why I must ask you to consider lending your services to the Empire. I might as well tell you now. I am no mere student. I am also the Adrestian Empire’s–
129,"Dimitri: Halt, Edelgard. Please allow me to finish my own proposition. The Holy Kingdom of Faerghus is in dire need of exceptional individuals such as yourself. Please, do consider returning to the Kingdom with me."
130,"Claude: Whoa, there! You two sure are hasty. Trying to recruit someone you just met. Tactless, really. I was personally planning to develop a deep and lasting friendship on our journey back to the monastery before begging for favors. But it seems there’s no time for niceties in this world. So, capable stranger, let’s get right to it. Where does your allegiance lie?"
131,"Sothis: Hmm. It seems one's place of birth is quite significant to them. Yet they are so impressed by you, that you may take your pick. Well?"
132,"Byleth
Choice 1: Adrestian Empire: Land of Ancient History (Relationship with Edelgard up)
Edelgard: A wise choice. Though the Empire has fallen from its former glory, the other regions are merely offshoots that pale in comparison.
Choice 2: Holy Kingdom of Faerghus: Land of Noble Knights (Relationship with Dimitri up)
Dimitri: Understood. Faerghus is a noble and distinguished kingdom that has always valued chivalry.
Choice 3: Leicester Alliance: Burgeoning League of Nobles (Relationship with Claude up)
Claude: Is that right? Well, that’s a win for the Alliance, so I suppose I’m obligated to be happy."
133,"Choice 1: Adrestian Empire: Land of Ancient History (Relationship with Edelgard up)
Edelgard: A wise choice. Though the Empire has fallen from its former glory, the other regions are merely offshoots that pale in comparison."
134,"Edelgard: A wise choice. Though the Empire has fallen from its former glory, the other regions are merely offshoots that pale in comparison."
135,"Choice 2: Holy Kingdom of Faerghus: Land of Noble Knights (Relationship with Dimitri up)
Dimitri: Understood. Faerghus is a noble and distinguished kingdom that has always valued chivalry."
136,Dimitri: Understood. Faerghus is a noble and distinguished kingdom that has always valued chivalry.
137,"Choice 3: Leicester Alliance: Burgeoning League of Nobles (Relationship with Claude up)
Claude: Is that right? Well, that’s a win for the Alliance, so I suppose I’m obligated to be happy."
138,"Claude: Is that right? Well, that’s a win for the Alliance, so I suppose I’m obligated to be happy."
139,"Alois: All right, that's enough with the small talk. It's time to head back to the monastery."
140,Claude: Looks like we'll have to pick this up another time.
141,"Sothis: My, my. They are in such a hurry. You know... Each of the three is most unique."
142,"Byleth
Choice 1: Edelgard… (She is a refined young woman… But I feel as though she is always evaluating me…)
Choice 2: Dimitri… (He seems quite sincere… But I sense darkness lurking beneath…)
Choice 3: Claude… (His easy smile is striking… But that smile doesn’t reach his eyes…)"
143,Choice 1: Edelgard… (She is a refined young woman… But I feel as though she is always evaluating me…)
144,Choice 2: Dimitri… (He seems quite sincere… But I sense darkness lurking beneath…)
145,Choice 3: Claude… (His easy smile is striking… But that smile doesn’t reach his eyes…)
146,"Sothis: Yes, I thought the same. I am so sleepy once again... I may be sleeping...but I..."
147,"The icy winds of the Oghma Mountains have begun to scatter, and the verdant fields once again spring to life across Fódlan, heralding the start of a new year. As they celebrate the dawning year, the people pray that they may realize their full potential, just as a tiny sprout hopes to one day grow into a great tree.
"
148,"The continent of Fódlan, said to be protected by a revered goddess, has existed since time immemorial. Three ruling powers now control the land. In the south lies a region long held by a more than one-thousand-year-old dynasty–the Adrestian Empire. Beyond its borders, to the frigid north, is the home of the Holy Kingdom of Faerghus, ruled by the royal family and its knights. To the east, a league of nobles that heeds no king nor emperor rules what is called the Leicester Alliance. Once consumed by a tempest of war and turmoil, Fódlan and these three mighty powers now exist in relative harmony.
"
149,"Audience Chamber | Great Tree Moon (Daytime)
"
150,"Audience Chamber | Daytime
"
151,"Advisory Room | Daytime
"
152,"Your first task...
"
153,"Alois: I imagine you were surprised.
"
154,"Seteth: Be sure to greet everyone.
"
155,"Pity...
"
156,"My apologies...
"
157,"Scored a teaching gig, eh?
"
158,"This is the homeroom of the Black Eagles.
"
159,"Student: This is the classroom of the Black Eagle House, which is for students from the Adrestian Empire. Our house leader is Princess Edelgard. There are many other nobles among our ranks as well.
"
160,"Hubert: I am most grateful.
"
161,"Petra: I am pleased...
"
162,"Caspar: Is it true?
"
163,"Linhardt: Need more sleep...
"
164,"Bernadetta: Um...
"
165,"Ferdinand: Oh, you must be...
"
166,"Oh, an unfamiliar face
"
167,"Have some business with the Blue Lions?
"
168,"You must be...
"
169,"Mercedes: And who's this?
"
170,"Annette: Could it be...
"
171,"Ingrid: I've heard about you.
"
172,"Felix: They say you're a skilled fighter.
"
173,"Ashe: Words cannot express...
"
174,"Dedue: You're the one...
"
175,"This is the Golden Deer homeroom.
"
176,"Raphael: Who are you?
"
177,"Leonie: You're Captain Jeralt's kid?
"
178,"Hilda: Well, look who it is!
"
179,"Leonie: Um, do I know you?
"
180,"Lysithea: Hello!
"
181,"Ignatz: I see. So you're...
"
182,"You're that mercenary.
"
183,"What do you want...
"
184,"Hello there!
"
185,"Damn it all...
"
186,"This is my laboratory.
"
187,"Oh, here to visit?
"
188,"Now then, what's next?
"
189,"Welcome to the library.
"
190,"Audience Chamber | Morning
"
191,"Black Eagle Classroom | Daytime
"
192,"Blue Lions Classroom | Daytime
"
193,"Golden Deer Classroom | Daytime
"
194,"Crest Scholar's Office | Daytime
"
195,"We must do our best.
"
196,"About this mock battle...
"
197,"Did you hear?
"
198,"Do not underestimate them.
"
199,"Let me tell you...
"
200,"Nice weather for a nap.
"
201,"That Jeritza...
"
202,"♪ Hm hm-hm... ♪
"
203,"How're you doing?
"
204,"I hope you will have forgiveness.
"
205,"I will trust you.
"
206,"It's you.
"
207,"These plants...
"
208,"All these lovely ladies...
"
209,"Before I came here...
"
210,"I know I saw him...
"
211,"The Blue Lion name comes from...
"
212,"Do you know?
"
213,"So hungry...
"
214,"Remember me? I'm Ignatz!
"
215,"Have you visited the library?
"
216,"Dear Goddess...
"
217,"Getting the hang of it?
"
218,"I won't lose.
"
219,"I expect greatness from you...
"
220,"These are the students' quarters.
"
221,"Hello there.
"
222,"He's barely changed.
"
223,"What now...
"
224,"It's so different now...
"
225,"Have you heard?
"
226,"You haven't had time to settle in, have you?
"
227,"I've heard about you.
"
228,"Where'd I leave the broom?
"
229,"It is what it is...
"
230,"Maybe I should ask.
"
231,"There are two types of Crests.
"
232,"The goddess smiles upon us.
"
233,"It's my duty.
"
234,"This is sure to be an exceptional year.
"
235,"Tomas...
"
236,"Training Grounds | Daytime
"
237,"Training Grounds | Daytime
"
238,"Training Grounds | Daytime
"
239,"Reception Hall | Afternoon
"
240,"Reception Hall | Afternoon
"
241,"Reception Hall | Afternoon
"
242,"Audience Chamber
"
243,"Zanado, The Red Canyon | Daytime
"
244,Dimitri: This will be your first time at the monastery. I’d be happy to show you around.
245,Claude: It really is Fódlan in a nutshell. The good and the bad.
246,"Edelgard: Like it or not, we’ll be there soon enough."
247,Edelgard: There it is. Garreg Mach Monastery.
248,Jeralt: Rhea's here.
249,Rhea (offscreen): I wonder... Did the flow of time bring you here?
250,Jeralt: It's been years since I've last set eyes on this place. To be forced to see her now...
251,"Byleth:
Choice 1: Her?
Jeralt: You saw her in the courtyard earlier, didn't you? The archbishop...Lady Rhea.
Choice 2: You've been here before?
Jeralt: I've never spoken of this to you before, but...many years ago, I was a knight here. I reported to the archbishop...Lady Rhea."
252,"Choice 1: Her?
Jeralt: You saw her in the courtyard earlier, didn't you? The archbishop...Lady Rhea."
253,"Jeralt: You saw her in the courtyard earlier, didn't you? The archbishop...Lady Rhea."
254,"Choice 2: You've been here before?
Jeralt: I've never spoken of this to you before, but...many years ago, I was a knight here. I reported to the archbishop...Lady Rhea."
255,"Jeralt: I've never spoken of this to you before, but...many years ago, I was a knight here. I reported to the archbishop...Lady Rhea."
256,"Byleth:
Choice 1: The archbishop?
Choice 2: Lady Rhea?"
257,Choice 1: The archbishop?
258,Choice 2: Lady Rhea?
259,"Jeralt: As you know, the majority of folks in Fódlan are devout followers of the teachings of Seiros. The leader of that ridiculously large organization is the archbishop, Lady Rhea."
260,"Seteth: Thank you for your patience, Jeralt. My name is Seteth. I am an advisor to the archbishop."
261,Jeralt: Right. Hello.
262,"Rhea: It has been a long time, Jeralt. I wonder…was it the will of the goddess that we have another chance meeting like this?"
263,Jeralt: Forgive my silence all these years. Much has happened since we last spoke.
264,"Rhea: So I see. The miracle of fatherhood has blessed you. That is your child, is it not?"
265,Jeralt: Yes...born many years after I left this place. I wish I could introduce you to the mother of my child...but I’m afraid we lost her to illness.
266,Rhea: I see. My condolences. As for you…I heard of your valiant efforts from Alois. What is your name?
267,"Byleth:
Choice 1: My name is... (Relationship with Rhea up)
Rhea: A fine name indeed.
Choice 2: ...
Seteth: You must at least show the basic courtesy of telling us your name! Do you not think you are being a bit rude to the archbishop?
Rhea: It is all right, Seteth. My dear, I am called Rhea. I am the archbishop of the Church of Seiros. In truth, I was only being polite. I already know your name. And a fine name it is."
268,"Choice 1: My name is... (Relationship with Rhea up)
Rhea: A fine name indeed."
269,Rhea: A fine name indeed.
270,"Choice 2: ...
Seteth: You must at least show the basic courtesy of telling us your name! Do you not think you are being a bit rude to the archbishop?
Rhea: It is all right, Seteth. My dear, I am called Rhea. I am the archbishop of the Church of Seiros. In truth, I was only being polite. I already know your name. And a fine name it is."
271,Seteth: You must at least show the basic courtesy of telling us your name! Do you not think you are being a bit rude to the archbishop?
272,"Rhea: It is all right, Seteth. My dear, I am called Rhea. I am the archbishop of the Church of Seiros. In truth, I was only being polite. I already know your name. And a fine name it is."
273,"Rhea: From the bottom of my heart, I thank you for saving those students of the Officers Academy."
274,Jeralt: Hmph.
275,"Rhea: Jeralt. You already know what it is I wish to say, do you not?"
276,"Jeralt: You want me to rejoin the Knights of Seiros, don’t you. I won’t say no, but…"
277,"Rhea: Your apprehension stings. I had expected that Alois would have already asked this of you. I must step away for now, but I expect they will desire a word with you soon. Please listen carefully to what they have to say. Until tomorrow… Farewell."
278,Jeralt: I can’t believe it. Forced back into the Knights of Seiros. I’m sorry I dragged you into this. Looks like I’ll be stuck here for a while…and I’m afraid your services are requested as well.
279,"Byleth: (I must…work here?)
Choice 1: As a mercenary?
Choice 2: As a servant?"
280,Choice 1: As a mercenary?
281,Choice 2: As a servant?
282,"Jeralt: Nothing like that. They want you to teach, by the sound of it. You heard those brats earlier talking about the Officers Academy, right? Well, the academy just happens to be short a professor. And apparently that damned Alois went and recommended you to Lady Rhea."
283,"Manuela: So. You must be the new professor. My, how stern and handsome you are!"
284,"Jeralt: Er, no. I’m not the one you’re looking for. You can handle things from here. Good luck. (Turns to leave, and adds in a whisper) And…watch out for Lady Rhea. I don’t know what she’s thinking, making you a professor like this. She may be up to something. Stay on your guard."
285,"Manuela: Oh. It's you, then? So young..."
286,"Hanneman: Competence and age are not necessarily correlated, as you well know. I am Hanneman, a Crest scholar and professor at the Officers Academy. I wonder if you bear a Crest of your own. When next you have a moment to spare, I insist that you pay me a visit so we can delve into the subject further."
287,"Manuela: I’m Manuela. I’m a professor, a physician, a songstress, and available. It’s nice to meet you."
288,"Byleth:
Choice 1: You're a physician?
Manuela: I look too pretty for that line of work, do I? But yes, when I’m not teaching, I can be found in the infirmary. If you’re ever lonely, please do come and pay me a visit. I would love to–
Choice 2: ""You're a songstress?"" (Relationship with Manuela up)
Manuela: Of course. Before I came here, I belonged to a renowned opera company. Perhaps you've heard of me? The Mittelfrank Opera Company's beautiful, peerless–"
289,"Choice 1: You're a physician?
Manuela: I look too pretty for that line of work, do I? But yes, when I’m not teaching, I can be found in the infirmary. If you’re ever lonely, please do come and pay me a visit. I would love to–"
290,"Manuela: I look too pretty for that line of work, do I? But yes, when I’m not teaching, I can be found in the infirmary. If you’re ever lonely, please do come and pay me a visit. I would love to–"
291,"Choice 2: ""You're a songstress?"" (Relationship with Manuela up)
Manuela: Of course. Before I came here, I belonged to a renowned opera company. Perhaps you've heard of me? The Mittelfrank Opera Company's beautiful, peerless–"
292,"Manuela: Of course. Before I came here, I belonged to a renowned opera company. Perhaps you've heard of me? The Mittelfrank Opera Company's beautiful, peerless–"
293,"Hanneman: Spare our colleague the needless chatter, Manuela. Now then, it seems you’ll be taking charge of one of the academy’s three houses. I expect you haven’t yet been briefed on the nature of each, have you?"
294,"Manuela: Do you really not know? Fine, I’ll do you a favor and explain. The Officers Academy is comprised of three houses of students, each of which is closely affiliated with its region of origin. The Black Eagle House is for students from the Adrestian Empire. Their house leader this year is Edelgard, the Imperial princess, who is in line to be the next emperor."
295,Hanneman: The Blue Lion House is for students from the Holy Kingdom of Faerghus. Their house leader this year is Prince Dimitri. He is to be the next king of Faerghus.
296,"Manuela: Lastly, there is the Golden Deer House, which is for students of the Leicester Alliance. Their house leader is Claude, grandson to Duke Riegan, the leader of the Alliance."
297,"Hanneman: To think that the next emperor, king and sovereign duke are all here. It certainly is a promising year for the academy."
298,Manuela: I’ll say. I just hope none of those little treasures cause any trouble.
299,"Hanneman: Hm, quite. For now, I suggest taking a stroll around the academy to get your bearings. And when you’ve a moment, please stop by my research laboratory."
300,"Manuela: The old man has a point. Oh, and keep in mind that I’ve only notified the house leaders that you’re our new professor. It’s more fun that way. I suggest you try spending time with the students. Some odd ducks in that bunch, but they’re good kids. I’m sure Lady Rhea will have more information for you tomorrow, but that should get you going. Good luck. You’ll need it."
301,"Seteth: Have you no intention of changing your mind, Rhea? Appointing a stranger–a child no less!–as a professor at our esteemed academy is–"
302,"Rhea: I have made my decision, Seteth. I know worrying comes naturally to you, but there is truly no need. That “stranger” is Jeralt’s flesh and blood, after all."
303,Seteth: I can’t say that’s all too comforting. How trustworthy is this Jeralt character? Is he not the man who went missing after the great fire 21 years ago? I would remind you that Flayn is now here with us as well. I beg of you…please consider whether this is an unnecessary risk.
304,"Rhea: Seteth. They have my trust. Let that be enough for you as well. More importantly, I have received a report from Shamir. I am increasingly concerned about a matter regarding our suspicious individual. We cannot ignore those who harbor ill will towards the church, especially if they are frequenting Garreg Mach."
305,"Seteth: Yes, that matter is of great importance as well. I shall continue my investigation. Rhea… For now, I will have faith that you are placing your trust with the utmost care. I pray that nothing occurs to shake that confidence."
306,"Rhea: I assume you are already aware that you will be teaching here at the Officers Academy. Correct? To start, please speak with the three house leaders. You should also take a look around the academy and acquaint yourself with your new home. That is your first task here at the monastery. Please let me know if you accept it. Once you have finished, come and speak with me."
307,Rhea: You should speak with every student you can. This might be your only chance to see what they're really like before you become a professor...
308,"Rhea: (Quest completed) You are responsible for choosing which house to lead. If there are still students you have yet to speak with, try visiting each house's homeroom."
309,"Alois: Ha! I imagine you were a bit surprised that I recommended you as a professor here. Frankly, we had someone else in mind for the role, but they ran off during our dustup with the bandits. Can't entrust students to someone who's abandoned them once before, huh?"
310,"Seteth: You saved the lives of the students you came across. That, at least, was admirable. Now, you should make the rounds. Go around the monastery and see that you greet everyone."
311,"Edelgard: So you've accepted a teaching position here... Pity. I was hoping you would lend your strength to the Empire. I never properly introduced myself, did I? My name is Edelgard von Hresvelg. I am the princess and heir apparent to the Adrestian Empire. I wonder if you'll be tasked with leading the Black Eagles... I hope you've had a chance to meet everyone. Would you like to know more about any of the Black Eagles?"
