,0
241,"In-game message: Sometimes, you'll get items after defeating enemies. A single unit can carry a maximum of five items.You might need to drop some old items to pick up new ones. Bear this in mind. You can see what items your enemies will drop by checking their inventories. Place the cursor on an enemy or ally, then press the R Button to view their personal data. This data screen contains information about the unit you've selected. Press the + Control Pad left and right to change pages and view items. If any of the items are glowing yellow, you will get them if you defeat the unit. Don't forget!"
242,"Priest: Ah, your clothing... Are you of the Lorca tribe?"
243,"Lyn: I'm Lyn, the chieftain's daughter. Are you hurt, sir?"
244,"Priest: Thanks to you, I am unscathed. You have my gratitude."
245,Lyn: And the sword? Is it safe?
246,"Priest: Yes, I have sealed the sword safely away. Until I remove my spell, the sword cannot be drawn. Now, as a token of my gratitude, I shall allow you to lay hands upon the Mani Katti. Touch the blade's pattern, and pray for a safe journey."
247,"Lyn: Oh, thank you so much!"
248,Priest: Hm?
249,Lyn: What? Did--
250,Lyn: The sword... It's...glowing.
251,"Priest: Ah. Hm... It's the power of the spirits. Lyn, they have looked into your soul, and they call out to you."
252,Lyn: What does that mean?
253,Priest: You are its rightful owner. You are to wield the Mani Katti.
254,Lyn: No... I can't... I couldn't...
255,"Priest: It is the sword's wish. If you require proof, draw it from its sheath."
256,Lyn: Um... ...
257,Lyn: It came out...effortlessly.
258,Priest: I never dared to hope that I might meet the wielder of the Mani Katti in my life. I am indeed fortunate to see your sword reach your hands.
259,Lyn: My sword?
260,"Priest: It is time for you to go, Lyn. You face a great many ordeals. Grip this sword, and meet your destiny head-on."
261,"Lyn: Yes... Yes, sir!"
262,Sain: So this is the Mani Katti... A blade with no equal.
263,Lyn: This is all so unbelievable. Perhaps the most famous sword in all of Sacae... in my hand.
264,"Kent: It's not so strange. In fact, many legends tell similar tales... Special blades all over the land call out to their proper owners. And yet, when I saw you draw that blade, Lyndis... I felt something extraordinary. That sword was waiting for you. You were meant to draw it."
265,Lyn: Stop it! I... I'm nothing special!
266,"Sain: Think of it this way: Some weapons feel more comfortable in your hand, right? Well the Mani Katti itself feels very comfortable with you. Does this make it any easier for you to accept? It doesn't appear that either of us can use it."
267,Lyn: It...does feel right in my hand. A blade that only I can wield. That seems reasonable enough. I can understand that. Look at it Tactician. This is the Mani Katti. This is...my sword. I must care for it well.
268,Lundgren: What? Madelyn's daughter is still alive?
269,"Soldier: Uh... Yes, Lord Lundgren. The girl is traveling with Kent and Sain. What are your orders? If we let them be..."
270,Lundgren: Bah! I've heard that northern Bern is full of bandits. She's just a girl. She'll not survive her journey here. I'm more concerned with my older brother. His life must be ended quickly. The poison... There must be no blunders.
271,"Soldier: Yes, m'lord. He suspects nothing and continues to drink it. The marquess's death, no doubt due to ""sudden illness,"" is not far off."
272,Lundgren: Heh heh heh. Soon... Soon Caelin will be mine!
273,"Note: the script is from the Lyn Normal mode.
"
274,"The secrets of her past revealed in the words of two Knights of Lycia. Now, to meet her grandfather, Lyn heads west, to Lycia, and to her destiny. A mountain range separates the Sacae Plains from Bern. There are many bandits lurking here, the cruelest of which are the Taliver. They create havoc on both Sacae and Bern, and their savagery knows no bounds. On her tenth day away from the plains, Lyn witnesses their atrocities herself.
"
275,Lyn: This place... It's...
276,Sain: The entire area is in ruins. Why doesn't their marquess do anything to help?
277,"Lyn: Taliver Mountain is home to a gang of vicious, ruthless bandits. No marquess holds power here. My village was near here, on the other side of the mountain. My people were... The Taliver bandits came at night. It took only one night. The survivors numbered less than ten, including me. They're soulless beasts. I will never forgive them. Never."
278,Sain: Lyndis...
279,Kent: ...
280,Lyn: I am not running away. I will be back...someday. I'll be stronger... I will break their swords beneath me like twigs beneath a stallion's hooves. I will avenge my people. I'll do everything in my power.
281,"Sain: When the time comes, bring me with you."
282,Lyn: Sain.
283,"Kent: Don't forget me, either."
284,"Lyn: Kent...Oh! You, too, Tactician? I... You're... Thank you."
285,"Migal: Wait right there, little lady! What are you going to do to apologize? Huh?"
286,"Florina: Uh...I...That is, I..."
287,"Brigand: Hey, she's quite a catch, eh, buddy? I bet the boss'd give us a pretty penny for her."
288,"Migal: Yeah. She roughed me up a bit, so I figure fair's fair. It's no more'n she deserves."
289,Florina: I... I...
290,Brigand: What are we gonna do with her flying mule?
291,Florina: Don't you dare touch her!
292,"Brigand: What? You just watch your mouth, girlie!"
293,"Florina: Do what you will with me, just... Let her go. Please, I beg of you."
294,"Migal: Ha ha ha! Silly twit! Pegasi can only be found in Ilia. They're rare beasts, worth far more than you by far! We can sell it for a mountain of gold. Let it go? HA!"
295,"Florina: No, you can't..."
296,Migal: C'mon! Let's move!
297,"Kent: What's this? Be on your guard, Lyndis. There seems to be some sort of commotion over there."
298,Lyn: That's... That's a pegasus. Could it be?
299,Lyn (far off): Florina?
300,"Lyn: Is that you, Florina?"
301,Florina: Ah! Lyn?
302,Lyn: Florina! What are you doing in a place such as this?
303,Florina: Lyn! Is it really you? I... I...
304,"Lyn: Come now, no crying!"
305,Florina: I'm sorry.
306,Kent: You are acquaintances?
307,"Lyn: She's my friend. This is Florina, a pegasus knight in training from Ilia. She's a little uncomfortable around men. Tell me, Florina, what happened here?"
308,"Florina: Well...um... When I heard that you had left... I decided to follow you. Then I saw this village. I flew down to ask if they had news of you. I didn't see those two, and...well..."
309,Lyn: Did your pegasus land on them?
310,"Florina: Well, I... A little..."
311,"Brigand: Aha! You heard her! She admits her fault! She stepped on my friend, and now she's got to pay!"
312,"Lyn: Did you apologize, Florina?"
313,Florina: Yes. I told them I was sorry many times over. They just wouldn't listen. ...
314,"Lyn: Don't cry, it's alright."
315,Florina: Lyn...
316,"Lyn: Listen, she's obviously sorry. Can't we just let this pass? You don't appear to be injured or anything."
317,Migal: No chance. The girl goes with us—by force if need be!
318,"Migal: Hey! C'mon out now, boys! The men are fair game, but don't put a scratch on the girls!"
319,Lyn: Tactician! We've got to fight back!
320,Florina: Lyn... I...
321,"Lyn: You're a pegasus knight, aren't you? You can fight, can't you?"
322,Florina: ...Yes!
323,"Lyn: Listen carefully, Tactician. We're facing bandits. They're underlings, but we can't take them too lightly. Let's clear them out of here. Are you ready?"
324,"Lyn: The layout around here might make it difficult to fight. The same holds true for our foe, too. If we use these walls just so, they may ensure our victory."
325,Florina: Lyn... Who's that?
326,"Lyn: This is Tactician. He/She's still an apprentice, but he/she's my tactician."
327,"Florina: Oh, I see... Uh, Tactician? I'm pleased to meet you."
328,"Florina: Oh, I see... Well, Tactician... I'm pleased to meet you."
329,"In-game message: The red-roofed buildings are villages. Villages are in danger of being attacked. If an enemy unit reaches a village before one of our units does, the village will be destroyed. As quickly as possible, visit the residents and give them warning. Only good can come of it. So, let's visit them. Please select Lyn."
330,Lyn: You want me to visit a village? Just give me the order.
331,"Lyn: I'm to visit a village, right? Then issue the command."
332,"Lyn: You'd like me to visit a village, right? Just give the order!"
333,Lyn: Is anyone there?
334,"Villager (far off): Leave us alone, you thugs!"
335,Other villager (far off): Go away! Go away! We've no more gold for you!
336,"Lyn: No, wait! Please! We're not bandits! We want to help the village. Please listen!"
337,"??: Remain inside, everyone. I'll go see what's happening."
338,"Wil: Not bandits, huh? So, who are you?"
339,"Lyn: My name is Lyn. My colleagues and I are just traveling through here. We saw some bandits about. We're going to deal with them, but... We need you to go and warn the villagers."
340,"Wil: Hey! Wait! The name's Wil. I'm a traveler of sorts, too. Listen, these villagers have been kind to me. Mind if I fight with you?"
341,"Lyn: Not at all. We need all the help we can get! Welcome aboard, Wil!"
342,"In-game message: By visiting a village, we gained a new companion. Wil is an archer. He uses a bow to fight. Bows can be fired at foes more than 1 space away. Obstacles won't affect your line of fire. Attacking enemies without moving next to them is called indirect combat. If the enemy has no weapons capable of indirect combat, there's no fear of counterattack, and that's to our benefit. However, you cannot fire on adjacent spaces. If someone moves next to you and attacks, that's it. Units with bows are best suited to lend assistance from the rear. Let's try some indirect combat, shall we? Select Wil."
343,"Wil: So, you are Mark Tactician? I am Wil, master marksman. No, the pleasure is mine! It looks like there are bandits on the other side of that wall. To the east is another archer. So let's go to that thug to the north. He's all mine! Say the word, Tactician!"
344,"Wil: Hey! It's me! Wil, remember? Why don't you issue me a command? I'd love to help!"
345,Wil: Let's take out the bandit on the north side of the wall! Direct me that way!
